actor_id,movie_count,avg_rating
1187751,1,8.199999809265137
1187780,8,6.612500011920929
1187835,1,6.300000190734863
1187845,2,7.25
1187874,12,7.25
1187886,1,6.800000190734863
1187894,7,7.314285687037876
1187902,1,7.199999809265137
1187908,1,7.400000095367432
1188086,1,8.399999618530273
1188089,1,5.199999809265137
1188107,1,5.900000095367432
1188209,1,8.399999618530273
1188216,1,6.699999809265137
1188246,1,5.800000190734863
1188261,1,9.100000381469727
1188347,2,6.700000047683716
1188440,1,7.099999904632568
1188485,1,7.199999809265137
1188520,2,7.5
1188599,1,3.700000047683716
1188683,1,3.9000000953674316
1188686,1,7.800000190734863
1188687,1,6.0
1188734,5,6.940000057220459
1188787,1,7.900000095367432
1188833,1,7.199999809265137
1188902,2,7.549999952316284
1188954,1,6.400000095367432
1188983,1,7.300000190734863
1188989,1,7.699999809265137
1188997,2,7.400000095367432
1189122,5,6.699999904632568
1189147,4,6.75
1189223,1,6.5
1189241,1,8.199999809265137
1189258,1,5.599999904632568
1189264,1,6.5
1189267,2,7.099999904632568
1189295,1,5.699999809265137
1189317,2,7.799999952316284
1189339,1,7.0
1189350,1,8.5
1189405,1,6.5
1189412,1,6.699999809265137
1189444,1,6.800000190734863
1189477,1,6.900000095367432
1189486,1,8.100000381469727
1189587,2,6.200000047683716
1189695,2,7.299999952316284
1189700,1,7.5
1189706,1,7.300000190734863
1189719,1,5.699999809265137
1189752,1,6.099999904632568
1189791,1,8.600000381469727
1189817,1,6.699999809265137
1189892,1,7.599999904632568
1189924,2,6.049999952316284
1189939,1,6.900000095367432
1190033,1,6.400000095367432
1190134,1,6.0
1190171,1,8.300000190734863
1190224,1,7.699999809265137
1190242,1,6.300000190734863
1190279,1,7.900000095367432
1190394,1,6.900000095367432
1190421,2,7.550000190734863
1190547,1,6.599999904632568
1190605,2,7.1499998569488525
1190690,3,6.8666666348775225
1190738,3,6.96666685740153
1190740,1,5.699999809265137
1190743,1,4.800000190734863
1190752,2,5.3999998569488525
1190792,1,7.599999904632568
1190820,1,7.099999904632568
1190822,3,7.0
1190825,2,5.700000047683716
1190847,1,8.100000381469727
1190968,1,7.800000190734863
1190972,1,7.5
1191020,1,7.099999904632568
1191095,1,6.699999809265137
1191145,1,6.599999904632568
1191170,1,6.699999809265137
1191173,4,6.675000071525574
1191175,1,5.300000190734863
1191201,2,6.849999904632568
1191255,1,8.199999809265137
1191260,1,7.0
1191316,1,7.0
1191334,16,7.562500059604645
1191378,1,7.300000190734863
1191385,1,9.199999809265137
1191396,1,6.5
1191398,1,8.800000190734863
1191404,2,7.099999904632568
1191435,1,6.0
1191469,1,7.599999904632568
1191477,1,5.400000095367432
1191556,1,7.0
1191614,5,6.060000038146972
1191632,1,5.800000190734863
1191734,3,7.433333396911621
1191787,1,6.5
1191945,2,5.650000095367432
1191981,1,8.600000381469727
1192009,1,7.400000095367432
1192043,1,6.400000095367432
1192069,2,6.8999998569488525
1192159,1,6.400000095367432
1192178,1,6.800000190734863
1192182,1,6.400000095367432
1192229,1,5.699999809265137
1192232,1,8.399999618530273
1192234,1,6.800000190734863
1192280,1,4.199999809265137
1192364,1,7.199999809265137
1192379,1,4.199999809265137
1192411,1,7.400000095367432
1192414,1,4.800000190734863
1192423,1,7.099999904632568
1192472,1,7.5
1192504,1,6.400000095367432
1192534,1,7.800000190734863
1192535,3,5.3666666348775225
1192548,2,7.799999952316284
1192588,1,7.800000190734863
1192603,9,7.400000042385525
1192630,2,7.049999952316284
1192669,1,6.099999904632568
1192685,1,8.399999618530273
1192728,1,7.699999809265137
1192744,1,4.300000190734863
1192747,1,6.699999809265137
1192797,1,7.199999809265137
1192866,1,7.599999904632568
1193019,3,5.566666762034099
1193036,1,5.900000095367432
1193048,1,5.900000095367432
1193054,1,5.5
1193055,2,7.0
1193073,1,6.300000190734863
1193181,1,5.900000095367432
1193201,2,6.6499998569488525
1193232,1,5.5
1193257,1,5.400000095367432
1193270,2,8.049999952316284
1193271,1,7.199999809265137
1193274,1,6.300000190734863
1193319,2,6.8999998569488525
1193404,6,6.416666666666667
1193421,1,7.599999904632568
1193447,1,6.5
1193477,1,6.300000190734863
1193532,1,4.699999809265137
1193616,2,7.049999952316284
1193676,7,7.057142870766776
1193693,1,6.300000190734863
1193757,1,6.800000190734863
1193869,1,5.400000095367432
1193871,1,7.199999809265137
1193897,1,5.5
1194008,1,6.5
1194078,3,5.599999904632568
1194158,1,8.699999809265137
1194203,2,7.950000047683716
1194231,1,5.800000190734863
1194246,2,7.400000095367432
1194282,3,7.5333333015441895
1194285,2,6.400000095367432
1194295,1,7.300000190734863
1194310,1,6.800000190734863
1194387,2,5.949999809265137
1194469,1,6.5
1194473,1,6.300000190734863
1194504,1,7.699999809265137
1194516,1,6.900000095367432
1194533,1,8.300000190734863
1194549,1,6.300000190734863
1194606,1,5.5
1194627,1,7.0
1194641,1,7.800000190734863
1194645,1,8.600000381469727
1194678,1,7.599999904632568
1194716,1,9.0
1194730,1,7.0
1194806,12,7.808333357175191
1194813,10,6.219999933242798
1194815,2,6.1499998569488525
1194839,2,7.1000001430511475
1194845,2,7.25
1194914,1,5.699999809265137
1194942,1,4.699999809265137
1194947,2,6.6499998569488525
1194996,1,6.400000095367432
1195052,1,6.300000190734863
1195054,1,8.100000381469727
1195211,1,7.699999809265137
1195300,1,7.800000190734863
1195365,2,7.300000190734863
1195395,2,5.099999904632568
1195404,4,6.174999833106995
1195460,6,6.483333428700765
1195478,1,8.699999809265137
1195544,1,7.900000095367432
1195575,1,7.900000095367432
1195579,1,7.900000095367432
1195610,1,6.900000095367432
1195660,1,7.300000190734863
1195725,1,5.300000190734863
1195737,2,7.75
1195747,2,7.200000047683716
1195763,1,7.400000095367432
1195774,1,7.099999904632568
1195858,1,5.900000095367432
1196085,1,6.699999809265137
1196106,1,5.699999809265137
1196338,4,7.2250001430511475
1196361,18,5.961111081971063
1196511,1,7.099999904632568
1196522,1,6.099999904632568
1196635,1,6.800000190734863
1196669,1,5.300000190734863
1196680,1,5.699999809265137
1196727,1,6.0
1196734,2,6.800000190734863
1196759,2,7.900000095367432
1196761,5,5.939999961853028
1196826,2,5.950000047683716
1196851,3,6.433333396911621
1196977,1,6.199999809265137
1197023,1,7.599999904632568
1197061,1,5.5
1197066,2,6.6499998569488525
1197151,1,6.900000095367432
1197200,1,6.300000190734863
1197244,5,6.1800000190734865
1197304,3,8.100000063578287
1197340,1,5.0
1197369,1,3.5
1197399,1,3.5
1197407,2,7.0
1197442,1,7.0
1197447,1,6.5
1197470,1,6.099999904632568
1197479,7,7.071428639548166
1197528,1,5.199999809265137
1197534,6,6.633333285649617
1197545,1,8.199999809265137
1197625,1,9.100000381469727
1197648,7,6.285714217594692
1197674,2,6.900000095367432
1197711,1,6.800000190734863
1197745,4,7.050000071525574
1197787,1,7.300000190734863
1197854,8,7.6625001430511475
1197942,2,6.6499998569488525
1198019,1,8.5
1198064,1,8.100000381469727
1198065,1,7.300000190734863
1198079,1,7.099999904632568
1198086,2,6.950000047683716
1198113,2,7.050000190734863
1198148,1,6.699999809265137
1198191,1,7.699999809265137
1198232,1,6.099999904632568
1198234,4,6.424999952316284
1198266,1,6.099999904632568
1198351,1,5.900000095367432
1198399,1,7.099999904632568
1198403,1,8.600000381469727
1198437,1,8.600000381469727
1198489,2,6.400000095367432
1198591,3,6.96666685740153
1198614,1,6.400000095367432
1198628,1,7.0
1198641,1,7.099999904632568
1198667,1,5.400000095367432
1198718,2,5.6499998569488525
1198786,2,4.75
1198872,1,7.0
1198999,1,5.5
1199022,1,7.400000095367432
1199057,4,6.5249998569488525
1199058,3,7.100000063578288
1199064,2,5.650000095367432
1199074,2,6.3999998569488525
1199101,1,6.099999904632568
1199222,2,6.849999904632568
1199249,1,8.5
1199283,2,6.1499998569488525
1199289,1,7.300000190734863
1199295,1,6.099999904632568
1199296,8,7.424999952316284
1199300,1,8.199999809265137
1199375,2,7.949999809265137
1199446,4,7.6250001192092896
1199465,1,6.800000190734863
1199493,1,7.599999904632568
1199503,2,5.949999809265137
1199543,1,4.400000095367432
1199551,3,7.433333237965901
1199671,1,6.599999904632568
1199703,1,6.400000095367432
1199731,1,6.699999809265137
1199821,1,6.699999809265137
1199935,3,7.166666507720947
1199936,2,7.0
1200115,1,7.599999904632568
1200124,1,6.300000190734863
1200209,1,6.900000095367432
1200250,1,9.199999809265137
1200301,1,6.900000095367432
1200379,1,6.900000095367432
1200568,1,8.100000381469727
1200613,1,6.199999809265137
1200713,1,8.600000381469727
1200716,1,6.800000190734863
1200730,1,6.699999809265137
1200743,1,6.400000095367432
1200780,1,6.900000095367432
1200825,1,7.300000190734863
1200861,1,8.399999618530273
1200879,1,6.699999809265137
1200952,1,3.9000000953674316
1200975,1,5.5
1200997,1,6.699999809265137
1201041,1,6.599999904632568
1201063,9,5.233333349227905
1201081,2,7.25
1201123,1,5.800000190734863
1201190,1,6.900000095367432
1201197,1,7.900000095367432
1201209,1,6.300000190734863
1201269,1,7.900000095367432
1201325,1,7.800000190734863
1201328,3,7.533333460489909
1201333,1,6.900000095367432
1201381,1,6.400000095367432
1201394,1,5.699999809265137
1201404,2,6.800000190734863
1201547,1,7.400000095367432
1201580,1,8.100000381469727
1201613,2,5.049999952316284
1201621,2,7.700000286102295
1201629,1,7.099999904632568
1201649,3,6.399999936421712
1201708,2,6.299999952316284
1201851,6,6.983333428700765
1201904,2,6.5
1201905,2,5.75
1201949,1,8.399999618530273
1201986,1,6.400000095367432
1202012,1,7.5
1202039,2,6.099999904632568
1202045,2,5.849999904632568
1202054,1,5.599999904632568
1202057,1,7.0
1202083,2,6.75
1202131,1,7.5
1202146,1,6.699999809265137
1202186,1,8.800000190734863
1202195,7,7.042857101985386
1202284,1,7.800000190734863
1202285,1,5.900000095367432
1202302,1,6.0
1202309,1,8.199999809265137
1202323,1,4.800000190734863
1202329,1,4.400000095367432
1202377,1,5.900000095367432
1202403,1,6.599999904632568
1202423,1,7.699999809265137
1202424,1,7.800000190734863
1202430,1,6.099999904632568
1202487,1,7.300000190734863
1202511,1,6.699999809265137
1202581,2,6.25
1202598,1,6.800000190734863
1202620,1,6.0
1202686,1,7.099999904632568
1202706,1,7.599999904632568
1202728,1,7.400000095367432
1202795,1,9.300000190734863
1202876,1,7.199999809265137
1202926,15,5.593333292007446
1203035,1,8.600000381469727
1203077,17,7.482352901907528
1203094,1,6.099999904632568
1203111,1,6.800000190734863
1203175,2,6.099999904632568
1203180,1,6.699999809265137
1203249,1,8.800000190734863
1203303,1,8.199999809265137
1203325,3,6.3666666348775225
1203373,1,6.699999809265137
1203383,2,6.25
1203462,2,9.300000190734863
1203463,1,6.900000095367432
1203469,1,5.5
1203472,3,7.433333237965901
1203474,1,7.599999904632568
1203563,1,4.099999904632568
1203619,1,6.400000095367432
1203632,1,6.199999809265137
1203920,1,4.599999904632568
1204017,8,7.137500047683716
1204125,1,6.300000190734863
1204156,1,5.099999904632568
1204184,1,8.5
1204197,7,7.0428570338657925
1204202,1,3.5999999046325684
1204207,1,8.0
1204213,2,6.949999809265137
1204255,2,7.0
1204325,1,6.5
1204401,3,7.833333333333333
1204403,1,6.0
1204410,9,6.200000074174669
1204506,1,6.900000095367432
1204557,1,7.599999904632568
1204579,9,7.133333206176758
1204617,1,8.399999618530273
1204638,1,4.699999809265137
1204664,1,5.900000095367432
1204716,1,7.199999809265137
1204808,2,6.75
1204824,1,8.399999618530273
1205030,2,6.700000047683716
1205084,1,7.699999809265137
1205100,1,6.800000190734863
1205181,2,7.549999952316284
1205297,1,7.699999809265137
1205325,2,5.799999952316284
1205332,1,7.699999809265137
1205367,1,6.400000095367432
1205377,2,6.1499998569488525
1205402,1,5.800000190734863
1205428,2,7.0
1205445,3,6.5
1205480,1,7.300000190734863
1205491,1,5.599999904632568
1205572,1,8.699999809265137
1205595,1,8.600000381469727
1205674,1,7.800000190734863
1205692,1,5.5
1205777,1,8.5
1205788,1,6.900000095367432
1205810,1,5.699999809265137
1205831,1,7.300000190734863
1205868,1,6.900000095367432
1205890,8,6.75
1205906,2,5.400000095367432
1205942,4,7.449999928474426
1205955,2,7.25
1205984,6,6.599999984105428
1206020,2,5.900000095367432
1206038,2,7.549999952316284
1206041,3,7.199999968210856
1206043,2,7.549999952316284
1206062,1,7.800000190734863
1206113,1,6.900000095367432
1206123,1,9.699999809265137
1206163,7,6.828571455819266
1206188,1,7.099999904632568
1206250,3,6.366666793823242
1206271,2,6.650000095367432
1206322,1,7.800000190734863
1206334,3,6.5333333015441895
1206344,10,7.549999952316284
1206413,1,7.599999904632568
1206488,5,7.260000133514405
1206499,3,7.166666666666667
1206526,3,7.399999777475993
1206535,3,6.6333333651224775
1206553,1,7.0
1206557,2,7.200000047683716
1206575,1,7.199999809265137
1206623,2,7.299999952316284
1206666,1,6.900000095367432
1206699,1,7.099999904632568
1206711,3,7.066666603088379
1206718,1,5.5
1206783,11,7.863636320287531
1206802,22,7.859090891751376
1206804,1,5.699999809265137
1206855,11,7.609090891751376
1206865,2,6.900000095367432
1206867,1,6.199999809265137
1206900,1,7.5
1206993,3,6.966666539510091
1207022,1,6.300000190734863
1207032,1,7.099999904632568
1207152,1,6.5
1207155,4,7.075000047683716
1207229,1,5.5
1207233,1,8.600000381469727
1207360,2,6.6499998569488525
1207422,7,7.642857210976737
1207443,2,7.400000095367432
1207621,2,6.700000047683716
1207636,3,6.399999936421712
1207749,3,6.566666603088379
1207956,1,7.400000095367432
1208048,2,7.450000286102295
1208065,1,6.400000095367432
1208082,1,5.400000095367432
1208123,1,6.599999904632568
1208143,1,7.699999809265137
1208157,1,6.900000095367432
1208277,1,7.900000095367432
1208333,1,8.699999809265137
1208361,2,6.049999952316284
1208387,1,7.199999809265137
1208397,1,8.5
1208399,1,3.5
1208405,1,5.699999809265137
1208412,1,7.699999809265137
1208463,4,7.775000095367432
1208467,1,8.199999809265137
1208500,1,6.800000190734863
1208502,1,8.199999809265137
1208633,1,5.0
1208766,1,7.900000095367432
1208805,9,7.644444465637207
1208831,1,7.0
1208851,1,7.599999904632568
1208904,1,8.399999618530273
1208907,2,7.949999809265137
1208919,5,6.539999866485596
1208997,1,5.699999809265137
1209025,1,5.0
1209060,1,5.800000190734863
1209107,1,5.099999904632568
1209168,2,8.450000286102295
1209252,2,7.700000047683716
1209260,1,7.0
1209305,1,7.0
1209349,1,5.900000095367432
1209371,1,5.400000095367432
1209423,1,7.0
1209508,2,7.049999952316284
1209542,1,6.099999904632568
1209582,1,4.199999809265137
1209615,1,9.300000190734863
1209644,1,6.400000095367432
1209717,3,6.833333174387614
1209738,1,6.599999904632568
1209787,2,7.050000190734863
1209797,1,6.0
1209817,1,5.900000095367432
1209832,1,8.300000190734863
1209859,1,5.599999904632568
1209868,1,6.900000095367432
1209913,1,6.199999809265137
1209933,1,7.5
1210007,1,7.800000190734863
1210277,2,6.900000095367432
1210335,1,5.5
1210386,1,4.699999809265137
1210392,2,6.25
1210464,1,6.5
1210466,2,7.700000047683716
1210474,2,6.700000047683716
1210515,3,5.6333333651224775
1210732,1,5.300000190734863
1210743,1,7.699999809265137
1210826,1,7.300000190734863
1210861,1,6.800000190734863
1210871,6,8.050000031789144
1210908,1,7.400000095367432
1210970,1,7.599999904632568
1211062,1,7.300000190734863
1211065,2,5.3500001430511475
1211177,1,4.699999809265137
1211244,1,8.399999618530273
1211334,6,6.799999952316284
1211392,2,6.549999952316284
1211411,1,7.0
1211416,1,5.5
1211423,1,3.9000000953674316
1211426,1,7.199999809265137
1211449,3,5.833333333333333
1211453,1,6.599999904632568
1211611,1,8.5
1211633,3,7.533333460489909
1211655,3,6.933333555857341
1211657,4,5.074999928474426
1211659,2,8.799999713897705
1211661,1,6.400000095367432
1211722,1,5.599999904632568
1211743,1,6.099999904632568
1211775,1,6.400000095367432
1211789,1,7.099999904632568
1211864,1,8.199999809265137
1211899,1,7.300000190734863
1211904,1,8.199999809265137
1211925,1,7.699999809265137
1211931,3,7.933333396911621
1211987,9,6.155555513170031
1212000,1,8.699999809265137
1212008,1,8.300000190734863
1212013,1,7.599999904632568
1212020,1,6.900000095367432
1212032,1,7.0
1212047,1,6.099999904632568
1212071,1,6.5
1212129,1,2.9000000953674316
1212172,3,6.633333206176758
1212182,1,6.5
1212219,1,6.400000095367432
1212229,2,6.099999904632568
1212373,1,6.800000190734863
1212495,2,5.599999904632568
1212531,1,5.099999904632568
1212549,2,7.400000095367432
1212700,1,8.800000190734863
1212713,2,6.799999952316284
1212728,1,7.400000095367432
1212736,20,7.4499999523162845
1212753,2,5.700000047683716
1212799,1,5.800000190734863
1212854,1,6.199999809265137
1212991,1,4.099999904632568
1212995,2,6.449999809265137
1213057,6,7.900000015894572
1213058,3,6.766666571299235
1213069,1,7.400000095367432
1213072,6,6.933333317438762
1213102,1,6.699999809265137
1213127,1,7.099999904632568
1213190,1,5.599999904632568
1213230,1,9.300000190734863
1213245,2,5.399999976158142
1213274,1,6.699999809265137
1213388,5,7.019999980926514
1213396,6,7.000000079472859
1213408,1,6.599999904632568
1213426,2,6.799999952316284
1213432,3,7.799999872843425
1213466,4,7.075000047683716
1213480,1,7.800000190734863
1213557,3,5.833333333333333
1213558,2,7.6000001430511475
1213568,1,7.800000190734863
1213586,1,7.599999904632568
1213693,1,5.699999809265137
1213760,1,7.0
1213771,1,9.300000190734863
1213802,1,6.699999809265137
1213844,3,7.400000095367432
1213873,2,3.5
1213976,1,8.399999618530273
1214149,1,4.800000190734863
1214217,1,5.0
1214265,4,6.600000023841858
1214322,4,7.2749998569488525
1214338,3,6.466666539510091
1214358,6,7.300000111262004
1214379,2,7.1499998569488525
1214398,1,9.0
1214407,1,6.599999904632568
1214429,1,6.0
1214439,1,6.900000095367432
1214493,1,6.5
1214555,1,5.5
1214556,2,5.949999809265137
1214565,1,5.199999809265137
1214567,1,8.899999618530273
1214605,1,6.5
1214609,1,8.5
1214635,1,6.0
1214655,2,6.6499998569488525
1214684,7,6.142857210976737
1214763,3,6.566666603088379
1214776,2,5.400000095367432
1214839,1,7.0
1214846,1,7.300000190734863
1214863,1,8.199999809265137
1214914,1,4.800000190734863
1214949,1,5.199999809265137
1214964,7,6.885714326586042
1215025,2,5.900000095367432
1215080,2,7.1000001430511475
1215093,3,5.199999888737996
1215124,4,8.224999904632568
1215287,15,6.753333314259847
1215394,4,5.3500001430511475
1215406,1,7.300000190734863
1215502,1,8.600000381469727
1215504,1,8.399999618530273
1215722,3,7.899999936421712
1215756,1,7.699999809265137
1215757,1,5.699999809265137
1215774,1,7.300000190734863
1215797,2,7.549999952316284
1215966,1,7.400000095367432
1215997,1,5.300000190734863
1215998,1,7.599999904632568
1216000,1,5.900000095367432
1216038,4,6.8749998807907104
1216226,1,7.099999904632568
1216269,1,6.900000095367432
1216298,2,6.900000095367432
1216299,1,6.800000190734863
1216363,1,8.399999618530273
1216404,1,7.199999809265137
1216438,1,6.5
1216443,1,7.0
1216450,2,4.25
1216455,2,6.6499998569488525
1216458,4,7.550000071525574
1216516,2,6.8500001430511475
1216648,1,7.699999809265137
1216652,4,7.5
1216740,1,7.900000095367432
1216754,2,8.25
1216880,1,7.699999809265137
1216961,1,7.400000095367432
1217006,1,6.900000095367432
1217106,2,7.25
1217124,1,7.199999809265137
1217150,4,7.325000047683716
1217226,2,6.049999952316284
1217232,1,7.300000190734863
1217248,4,6.7499998807907104
1217288,1,6.099999904632568
1217324,1,6.599999904632568
1217332,1,6.800000190734863
1217335,1,5.0
1217415,1,8.100000381469727
1217416,2,5.8999998569488525
1217470,1,9.199999809265137
1217474,1,6.699999809265137
1217486,2,5.950000047683716
1217525,1,4.800000190734863
1217546,1,6.099999904632568
1217575,2,6.400000095367432
1217677,1,6.599999904632568
1217719,1,7.599999904632568
1217739,1,6.099999904632568
1217851,1,6.599999904632568
1217892,1,7.800000190734863
1217916,1,8.399999618530273
1217935,4,6.825000047683716
1217936,2,5.050000190734863
1218022,1,8.0
1218047,2,7.550000190734863
1218145,2,7.450000286102295
1218153,1,5.699999809265137
1218185,1,7.199999809265137
1218199,1,7.300000190734863
1218217,1,6.0
1218269,2,7.6000001430511475
1218349,2,6.5
1218510,3,6.933333396911621
1218607,2,7.549999952316284
1218623,1,6.400000095367432
1218627,2,7.1499998569488525
1218644,3,7.5
1218689,3,7.099999904632568
1218696,3,6.0
1218721,1,6.300000190734863
1218737,2,7.700000047683716
1218750,16,6.9937500059604645
1218849,1,4.699999809265137
1218855,1,6.300000190734863
1218860,1,6.099999904632568
1218866,1,7.699999809265137
1218902,1,8.699999809265137
1218905,1,5.5
1218909,3,6.733333428700765
1218912,1,5.699999809265137
1218918,1,7.0
1218973,2,6.75
1219044,1,5.699999809265137
1219054,7,6.77142858505249
1219113,1,6.699999809265137
1219250,2,7.650000095367432
1219315,1,7.199999809265137
1219374,1,7.099999904632568
1219419,1,6.300000190734863
1219458,1,5.5
1219523,1,6.699999809265137
1219536,2,6.75
1219542,1,7.099999904632568
1219567,1,9.199999809265137
1219590,1,6.599999904632568
1219617,1,8.0
1219643,2,8.000000238418579
1219779,2,6.599999904632568
1219808,1,7.300000190734863
1219812,1,7.5
1219851,1,6.099999904632568
1219863,1,7.0
1219896,1,6.699999809265137
1219909,2,8.150000095367432
1219916,1,6.699999809265137
1219918,1,8.0
1219965,3,6.733333269755046
1220003,1,7.599999904632568
1220062,7,7.014285700661795
1220063,2,7.3500001430511475
1220079,1,6.599999904632568
1220123,1,7.400000095367432
1220235,1,6.800000190734863
1220242,1,7.400000095367432
1220259,1,7.099999904632568
1220268,1,5.900000095367432
1220270,2,6.950000047683716
1220273,1,7.5
1220281,1,4.599999904632568
1220322,2,7.750000238418579
1220329,1,7.599999904632568
1220340,1,5.400000095367432
1220482,1,7.0
1220507,10,7.599999904632568
1220515,3,6.433333396911621
1220522,2,4.450000047683716
1220566,2,6.5
1220569,1,7.5
1220668,1,7.699999809265137
1220689,1,6.800000190734863
1220708,2,6.25
1220812,1,8.5
1221026,1,7.800000190734863
1221108,4,7.424999952316284
1221172,1,6.699999809265137
1221276,3,8.166666507720947
1221278,1,5.800000190734863
1221295,4,5.800000071525574
1221328,1,5.099999904632568
1221329,2,6.75
1221340,1,8.899999618530273
1221352,1,7.699999809265137
1221357,1,8.399999618530273
1221391,1,7.800000190734863
1221453,2,5.299999952316284
1221488,2,7.450000047683716
1221563,1,6.699999809265137
1221614,2,6.099999904632568
1221683,1,8.600000381469727
1221691,1,8.100000381469727
1221765,1,7.0
1221768,1,6.699999809265137
1221955,3,5.433333396911621
1222008,2,5.8999998569488525
1222032,1,6.900000095367432
1222084,1,6.599999904632568
1222090,1,7.199999809265137
1222104,1,8.699999809265137
1222277,1,6.599999904632568
1222311,3,6.566666762034099
1222332,1,5.300000190734863
1222588,8,5.737500071525574
1222605,2,7.099999904632568
1222610,1,9.199999809265137
1222611,1,5.699999809265137
1222638,1,7.199999809265137
1222664,1,7.0
1222720,1,5.099999904632568
1222722,1,8.399999618530273
1222735,1,6.699999809265137
1222782,1,7.300000190734863
1222829,1,7.599999904632568
1222942,2,7.349999904632568
1222959,1,8.100000381469727
1223045,1,6.800000190734863
1223057,1,7.400000095367432
1223084,1,5.5
1223193,1,4.800000190734863
1223250,6,7.4333334763844805
1223276,2,7.049999952316284
1223288,7,6.742857115609305
1223320,5,7.720000076293945
1223388,2,7.8999998569488525
1223458,1,6.400000095367432
1223494,2,6.599999904632568
1223545,1,5.5
1223553,1,8.699999809265137
1223588,1,6.400000095367432
1223702,3,6.233333428700765
1223704,1,5.099999904632568
1223712,1,6.5
1223728,1,6.699999809265137
1223763,1,5.199999809265137
1223767,5,5.839999961853027
1223768,2,7.499999761581421
1223773,1,8.399999618530273
1223836,1,5.0
1223851,1,6.5
1223887,1,9.300000190734863
1223936,2,7.200000047683716
1224063,1,8.199999809265137
1224212,2,7.049999952316284
1224260,1,8.800000190734863
1224272,1,6.699999809265137
1224317,2,7.800000190734863
1224366,3,5.766666730244954
1224406,1,8.199999809265137
1224411,1,2.9000000953674316
1224413,1,6.400000095367432
1224517,1,6.599999904632568
1224524,3,7.433333396911621
1224609,1,4.800000190734863
1224621,1,6.099999904632568
1224675,2,7.0
1224876,3,7.299999872843425
1224881,2,7.150000095367432
1224934,1,6.699999809265137
1224971,1,4.699999809265137
1224996,1,5.099999904632568
1225000,1,7.800000190734863
1225013,5,7.5
1225029,1,6.0
1225095,1,6.5
1225105,1,6.900000095367432
1225116,1,8.800000190734863
1225140,1,7.0
1225282,1,6.800000190734863
1225406,3,6.900000095367432
1225426,1,5.0
1225456,4,7.425000071525574
1225465,2,5.8999998569488525
1225542,2,7.200000047683716
1225550,1,7.699999809265137
1225596,1,7.300000190734863
1225623,5,6.979999923706055
1225637,7,6.48571423121861
1225641,1,4.599999904632568
1225652,3,6.199999968210856
1225669,1,8.399999618530273
1225681,1,8.399999618530273
1225706,1,7.699999809265137
1225860,1,6.800000190734863
1225889,1,6.199999809265137
1225918,1,4.400000095367432
1225965,1,8.100000381469727
1226011,1,6.099999904632568
1226070,2,6.599999904632568
1226111,1,8.199999809265137
1226213,1,6.400000095367432
1226236,1,7.699999809265137
1226282,1,6.199999809265137
1226326,1,7.400000095367432
1226342,1,7.800000190734863
1226376,1,7.599999904632568
1226405,1,6.800000190734863
1226408,1,5.900000095367432
1226415,1,7.5
1226461,1,8.399999618530273
1226477,1,7.099999904632568
1226559,1,7.199999809265137
1226585,1,6.199999809265137
1226703,8,5.724999964237213
1226711,1,6.5
1226749,1,6.800000190734863
1226778,1,7.800000190734863
1226838,1,7.5
1226841,2,6.5
1226865,1,6.300000190734863
1226899,1,6.300000190734863
1226922,1,8.399999618530273
1226938,1,6.0
1226941,1,4.5
1227023,1,8.199999809265137
1227036,1,8.300000190734863
1227067,1,8.100000381469727
1227138,1,5.099999904632568
1227154,1,6.300000190734863
1227239,1,6.699999809265137
1227366,1,5.5
1227369,1,6.5
1227376,1,8.300000190734863
1227387,8,7.174999892711639
1227388,3,6.800000031789144
1227405,1,5.900000095367432
1227530,1,7.800000190734863
1227579,1,6.0
1227580,11,7.100000034679066
1227595,1,6.699999809265137
1227601,3,7.066666603088379
1227640,1,6.099999904632568
1227804,1,7.599999904632568
1227873,1,4.099999904632568
1227880,2,6.449999809265137
1227917,1,7.199999809265137
1227933,1,6.699999809265137
1227958,1,7.199999809265137
1227971,1,5.699999809265137
1228168,1,7.5
1228170,2,7.150000095367432
1228171,1,8.600000381469727
1228197,1,8.600000381469727
1228201,1,6.099999904632568
1228255,1,5.5
1228257,1,6.300000190734863
1228270,1,6.800000190734863
1228437,1,7.300000190734863
1228491,1,5.300000190734863
1228497,1,7.400000095367432
1228503,1,6.800000190734863
1228545,1,8.899999618530273
1228571,1,7.400000095367432
1228600,1,6.599999904632568
1228640,1,7.900000095367432
1228671,3,6.599999904632568
1228722,1,8.0
1228781,1,6.199999809265137
1228782,1,8.0
1228823,2,6.450000047683716
1228834,1,8.899999618530273
1228911,1,7.0
1228975,4,7.875
1229053,1,5.699999809265137
1229088,1,5.599999904632568
1229142,3,7.0
1229388,2,6.950000047683716
1229458,2,7.25
1229476,1,5.0
1229502,12,7.108333388964335
1229519,1,7.400000095367432
1229524,1,6.5
1229652,1,5.300000190734863
1229718,1,6.400000095367432
1229719,1,7.300000190734863
1229775,10,4.4899999618530275
1229778,2,6.5
1229798,1,7.699999809265137
1229875,1,6.5
1229883,1,6.099999904632568
1230000,1,8.5
1230005,1,8.300000190734863
1230017,1,5.599999904632568
1230019,2,6.950000047683716
1230026,1,8.699999809265137
1230044,2,7.500000238418579
1230056,1,6.800000190734863
1230086,1,8.399999618530273
1230130,1,8.399999618530273
1230137,1,6.400000095367432
1230212,1,7.099999904632568
1230227,1,3.700000047683716
1230320,3,6.700000127156575
